Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=11,12572,865,2800,3231.071159687173,1.29092999986824,12778.163641999981,28020.46547884187,104.72197121983854,7.205258121632225,2800,3500,4000,4600,6800,8300,9500,10000,12000,13000,13000
,Aggregated,12572,865,2800,3231.071159687173,1.29092999986824,12778.163641999981,28020.46547884187,104.72197121983854,7.205258121632225,2800,3500,4000,4600,6800,8300,9500,10000,12000,13000,13000
