Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=11,12864,1,2300,2347.0745099902033,5.771946999630018,7034.002224999767,30077.66169154229,107.07514889055491,0.008323627867735923,2300,2600,2800,3000,3600,4300,5300,5700,6200,7000,7000
,Aggregated,12864,1,2300,2347.0745099902033,5.771946999630018,7034.002224999767,30077.66169154229,107.07514889055491,0.008323627867735923,2300,2600,2800,3000,3600,4300,5300,5700,6200,7000,7000
