Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=11,11722,505,2900,3366.2849361057056,0.9513340000921744,10003.078045000166,28790.529346527896,97.58811271253863,4.204231097068078,2900,4100,4900,5500,7200,8000,8700,9100,9700,10000,10000
,Aggregated,11722,505,2900,3366.2849361057056,0.9513340000921744,10003.078045000166,28790.529346527896,97.58811271253863,4.204231097068078,2900,4100,4900,5500,7200,8000,8700,9100,9700,10000,10000
