Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=11,10906,51,2300,3138.0417119309623,1.8078009998134803,9260.080373999699,29940.098936365303,90.85140587693711,0.4248506968387853,2300,4300,4900,5300,6500,7200,7800,8100,8800,9100,9300
,Aggregated,10906,51,2300,3138.0417119309623,1.8078009998134803,9260.080373999699,29940.098936365303,90.85140587693711,0.4248506968387853,2300,4300,4900,5300,6500,7200,7800,8100,8800,9100,9300
