Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=11,11478,0,750,782.4201657687873,106.10180999901786,2538.4402820000105,30080.0,95.6244789985033,0.0,750,870,960,1000,1300,1400,1600,1800,2200,2400,2500
,Aggregated,11478,0,750,782.4201657687873,106.10180999901786,2538.4402820000105,30080.0,95.6244789985033,0.0,750,870,960,1000,1300,1400,1600,1800,2200,2400,2500
