Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],132922,0,160,183.27036200150226,1.6968689997156616,2201.5823210003873,52130.99413942011,442.984298605056,0.0,160,200,240,320,420,560,740,870,1300,1700,2200
,Aggregated,132922,0,160,183.27036200150226,1.6968689997156616,2201.5823210003873,52130.99413942011,442.984298605056,0.0,160,200,240,320,420,560,740,870,1300,1700,2200
