Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],139678,2445,160,348.9418753606422,1.6165489996637916,10200.542523998593,51216.43014647976,465.4951913298703,8.148282068769118,160,200,250,320,440,610,1100,10000,10000,10000,10000
,Aggregated,139678,2445,160,348.9418753606422,1.6165489996637916,10200.542523998593,51216.43014647976,465.4951913298703,8.148282068769118,160,200,250,320,440,610,1100,10000,10000,10000,10000
