Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,Home,1323,202,23000,21559.439161123806,3713.6557389967493,59419.10489099973,36865.73242630385,7.244942191239523,1.1061816497584154,23000,25000,27000,27000,28000,29000,31000,33000,59000,59000,59000
GET,Imagem 1MB,578,10,27000,25477.48391561431,7561.095832003048,34108.47821299831,28944.006920415224,3.165212839407743,0.054761467809822544,27000,27000,28000,28000,29000,29000,32000,32000,34000,34000,34000
GET,Imagem 300KB,967,30,27000,25502.684937797334,7545.845181004552,34184.757955998066,28601.96587383661,5.29543393720984,0.16428440342946762,27000,28000,28000,28000,29000,30000,32000,32000,34000,34000,34000
GET,Texto 400KB,1537,47,27000,25340.25663120571,7364.181610995729,35795.61956100224,28598.368249837346,8.416837602369725,0.2573788987061659,27000,27000,28000,28000,29000,29000,31000,32000,34000,36000,36000
,Aggregated,4405,289,26000,24258.386944473343,3713.6557389967493,59419.10489099973,31127.535300794552,24.122426570226832,1.5826064197038714,26000,27000,28000,28000,29000,29000,31000,32000,58000,59000,59000
