Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=6,12372,1558,320,383.51235753731106,0.53254900558386,2183.3865200023865,25723.561590688652,103.7667219320067,13.067293305049018,320,520,620,670,810,910,1000,1100,1300,1400,2200
,Aggregated,12372,1558,320,383.51235753731106,0.53254900558386,2183.3865200023865,25723.561590688652,103.7667219320067,13.067293305049018,320,520,620,670,810,910,1000,1100,1300,1400,2200
