Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=6,6312,657,1100,1046.821809699299,0.6771269981982186,3158.318016001431,26362.442015209126,52.462665618955604,5.460705214140341,1100,1300,1400,1500,1800,2000,2300,2600,3000,3200,3200
,Aggregated,6312,657,1100,1046.821809699299,0.6771269981982186,3158.318016001431,26362.442015209126,52.462665618955604,5.460705214140341,1100,1300,1400,1500,1800,2000,2300,2600,3000,3200,3200
