Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=6,2189,0,140,171.8755043901321,80.04305099996145,1219.439450999971,29403.0,32.27796094407177,0.0,140,150,170,180,280,420,510,540,980,1200,1200
,Aggregated,2189,0,140,171.8755043901321,80.04305099996145,1219.439450999971,29403.0,32.27796094407177,0.0,140,150,170,180,280,420,510,540,980,1200,1200
