Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=6,10984,0,2100,1998.6333718143721,97.7397110000311,6709.148606000326,30332.0,92.02842088409572,0.0,2100,2500,2700,2800,3200,3400,3600,3700,4800,6600,6700
,Aggregated,10984,0,2100,1998.6333718143721,97.7397110000311,6709.148606000326,30332.0,92.02842088409572,0.0,2100,2500,2700,2800,3200,3400,3600,3700,4800,6600,6700
