Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=9,11175,0,1900,1930.9176809762864,120.21358800029702,5569.3028100004085,439422.0,92.9413487009026,0.0,1900,2200,2400,2600,3100,3800,4400,4700,5300,5600,5600
,Aggregated,11175,0,1900,1930.9176809762864,120.21358800029702,5569.3028100004085,439422.0,92.9413487009026,0.0,1900,2200,2400,2600,3100,3800,4400,4700,5300,5600,5600
