Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/?p=9,10898,603,4500,4262.013717489821,1.8187480000051437,7694.360346000394,415115.99339328316,90.51708524669252,5.0084237845251955,4500,4900,5200,5300,5900,6400,6900,7200,7500,7600,7700
,Aggregated,10898,603,4500,4262.013717489821,1.8187480000051437,7694.360346000394,415115.99339328316,90.51708524669252,5.0084237845251955,4500,4900,5200,5300,5900,6400,6900,7200,7500,7600,7700
