Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],128455,0,220,377.39708209418495,2.2637980000581592,12217.332661999535,52496.32119419252,427.99560069409665,0.0,220,240,250,260,300,1300,2400,7700,11000,12000,12000
,Aggregated,128455,0,220,377.39708209418495,2.2637980000581592,12217.332661999535,52496.32119419252,427.99560069409665,0.0,220,240,250,260,300,1300,2400,7700,11000,12000,12000
