Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/[url],126153,0,130,193.21489547007707,2.145702999769128,5385.055118000309,52596.39632034117,420.3588985769724,0.0,130,150,160,160,180,200,1100,3400,4500,5100,5400
,Aggregated,126153,0,130,193.21489547007707,2.145702999769128,5385.055118000309,52596.39632034117,420.3588985769724,0.0,130,150,160,160,180,200,1100,3400,4500,5100,5400
